country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,daily_vaccinations_avg,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Antigua and Barbuda,2021-04-08,27032,27032,0,0,55,27.6,27.6,0.0
Antigua and Barbuda,2021-04-09,27032,27032,0,0,53,27.6,27.6,0.0
Antigua and Barbuda,2021-04-10,27032,27032,0,0,51,27.6,27.6,0.0
Antigua and Barbuda,2021-04-11,27032,27032,0,0,51,27.6,27.6,0.0
Antigua and Barbuda,2021-04-12,27032,27032,0,0,51,27.6,27.6,0.0
Antigua and Barbuda,2021-04-13,27032,27032,0,0,51,27.6,27.6,0.0
Antigua and Barbuda,2021-04-14,27592,27592,0,0,51,28.18,28.18,0.0
Antigua and Barbuda,2021-04-15,27592,27592,0,0,102,28.18,28.18,0.0
Antigua and Barbuda,2021-04-16,28414,28414,0,0,154,29.02,29.02,0.0
Antigua and Barbuda,2021-04-17,28639,28639,0,225,179,29.24,29.24,0.0
Antigua and Barbuda,2021-04-18,28639,28639,0,0,203,29.24,29.24,0.0
Antigua and Barbuda,2021-04-19,28639,28639,0,0,228,29.24,29.24,0.0
Antigua and Barbuda,2021-04-20,28639,28639,0,0,252,29.24,29.24,0.0
Antigua and Barbuda,2021-04-21,28639,28639,0,0,277,29.24,29.24,0.0
Antigua and Barbuda,2021-04-22,29754,29754,0,0,250,30.38,30.38,0.0
Antigua and Barbuda,2021-04-23,29754,29754,0,0,204,30.38,30.38,0.0
Antigua and Barbuda,2021-04-24,29754,29754,0,0,185,30.38,30.38,0.0
Antigua and Barbuda,2021-04-25,29754,29754,0,0,165,30.38,30.38,0.0
Antigua and Barbuda,2021-04-26,29754,29754,0,0,146,30.38,30.38,0.0
Antigua and Barbuda,2021-04-27,29754,29754,0,0,127,30.38,30.38,0.0
Antigua and Barbuda,2021-04-28,29754,29754,0,0,108,30.38,30.38,0.0
Antigua and Barbuda,2021-04-29,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-04-30,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-01,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-02,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-03,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-04,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-05,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-06,29754,29754,0,0,89,30.38,30.38,0.0
Antigua and Barbuda,2021-05-07,31085,31085,0,0,89,31.74,31.74,0.0
Antigua and Barbuda,2021-05-08,31085,31085,0,0,82,31.74,31.74,0.0
Antigua and Barbuda,2021-05-09,31085,31085,0,0,76,31.74,31.74,0.0
Antigua and Barbuda,2021-05-10,31085,31085,0,0,70,31.74,31.74,0.0
Antigua and Barbuda,2021-05-11,31262,31262,0,0,63,31.92,31.92,0.0
Argentina,2020-12-29,700,700,0,0,0,0.0,0.0,0.0
Argentina,2020-12-30,700,700,0,0,15656,0.0,0.0,0.0
Argentina,2020-12-31,32013,32013,0,0,15656,0.07,0.07,0.0
Argentina,2021-01-01,32013,32013,0,0,11070,0.07,0.07,0.0
Argentina,2021-01-02,32013,32013,0,0,8776,0.07,0.07,0.0
Argentina,2021-01-03,32013,32013,0,0,7400,0.07,0.07,0.0
Argentina,2021-01-04,39599,39599,0,0,6483,0.09,0.09,0.0
Argentina,2021-01-05,39599,39599,0,0,7984,0.09,0.09,0.0
Argentina,2021-01-06,39599,39599,0,0,8173,0.09,0.09,0.0
Argentina,2021-01-07,39599,39599,0,0,8363,0.09,0.09,0.0
Argentina,2021-01-08,107542,107542,0,0,10519,0.24,0.24,0.0
Argentina,2021-01-09,107542,107542,0,0,11942,0.24,0.24,0.0
Argentina,2021-01-10,107542,107542,0,0,13365,0.24,0.24,0.0
Argentina,2021-01-11,107542,107542,0,0,14788,0.24,0.24,0.0
Argentina,2021-01-12,107542,107542,0,0,14056,0.24,0.24,0.0
Argentina,2021-01-13,166833,166833,0,0,13323,0.37,0.37,0.0
Argentina,2021-01-14,166833,166833,0,0,13320,0.37,0.37,0.0
Argentina,2021-01-15,200759,200759,0,0,13317,0.44,0.44,0.0
Argentina,2021-01-16,200759,200759,0,0,12971,0.44,0.44,0.0
Argentina,2021-01-17,200759,200759,0,0,12624,0.44,0.44,0.0
Argentina,2021-01-18,200759,200759,0,0,12278,0.44,0.44,0.0
Argentina,2021-01-19,200759,200759,0,0,11932,0.44,0.44,0.0
Argentina,2021-01-20,247933,243539,4394,0,11586,0.55,0.54,0.010000000000000009
Argentina,2021-01-21,265724,249372,16352,17791,11704,0.59,0.55,0.039999999999999925
Argentina,2021-01-22,279602,254456,25146,13878,11263,0.62,0.56,0.05999999999999994
Argentina,2021-01-23,288064,258876,29188,8462,11124,0.64,0.57,0.07000000000000006
Argentina,2021-01-24,292023,260036,31987,3959,10342,0.65,0.58,0.07000000000000006
Argentina,2021-01-25,292386,260122,32264,363,9046,0.65,0.58,0.07000000000000006
Argentina,2021-01-26,305880,266969,38911,13494,9626,0.68,0.59,0.09000000000000008
Argentina,2021-01-27,318033,272323,45710,12153,10014,0.7,0.6,0.09999999999999998
Argentina,2021-01-28,327999,276548,51451,9966,8896,0.73,0.61,0.12
Argentina,2021-01-29,344034,278451,65583,16035,9205,0.76,0.62,0.14
Argentina,2021-01-30,366384,281023,85361,22350,11189,0.81,0.62,0.19000000000000006
Argentina,2021-01-31,366384,281023,85361,0,11299,0.81,0.62,0.19000000000000006
Argentina,2021-02-01,375851,281577,94274,0,11924,0.83,0.62,0.20999999999999996
Argentina,2021-02-02,375851,281577,94274,0,11475,0.83,0.62,0.20999999999999996
Argentina,2021-02-03,396562,284196,112366,0,11218,0.88,0.63,0.25
Argentina,2021-02-04,444018,297717,146301,47456,16574,0.98,0.66,0.31999999999999995
Argentina,2021-02-05,444018,297717,146301,0,16238,0.98,0.66,0.31999999999999995
Argentina,2021-02-06,471383,307501,163882,0,15000,1.04,0.68,0.36
Argentina,2021-02-07,501152,319316,181836,29769,18576,1.11,0.71,0.40000000000000013
Argentina,2021-02-08,511582,322318,189264,10430,19390,1.13,0.71,0.41999999999999993
Argentina,2021-02-09,513178,322975,190203,1596,18139,1.14,0.71,0.42999999999999994
Argentina,2021-02-10,535303,337772,197531,22125,19820,1.18,0.75,0.42999999999999994
Argentina,2021-02-11,572928,362649,210279,37625,18416,1.27,0.8,0.47
Argentina,2021-02-12,591632,368023,223609,18704,19133,1.31,0.81,0.5
Argentina,2021-02-13,606245,371629,234616,14613,19266,1.34,0.82,0.5200000000000001
Argentina,2021-02-14,609605,372122,237483,3360,15493,1.35,0.82,0.5300000000000001
Argentina,2021-02-15,609791,372181,237610,186,14030,1.35,0.82,0.5300000000000001
Argentina,2021-02-16,611169,373253,237916,1378,13999,1.35,0.83,0.5200000000000001
Argentina,2021-02-17,612322,374002,238320,1153,11003,1.35,0.83,0.5200000000000001
Argentina,2021-02-18,635583,392399,243184,23261,8951,1.41,0.87,0.5399999999999999
Argentina,2021-02-19,668654,414958,253696,33071,11003,1.48,0.92,0.5599999999999999
Argentina,2021-02-20,707148,445614,261534,38494,14415,1.56,0.99,0.5700000000000001
Argentina,2021-02-21,720267,456929,263338,13119,15809,1.59,1.01,0.5800000000000001
Argentina,2021-02-22,722234,458822,263412,1967,16063,1.6,1.02,0.5800000000000001
Argentina,2021-02-23,746615,481689,264926,24381,19349,1.65,1.07,0.5799999999999998
Argentina,2021-02-24,780455,513394,267061,33840,24019,1.73,1.14,0.5900000000000001
Argentina,2021-02-25,829832,558831,271001,49377,27750,1.84,1.24,0.6000000000000001
Argentina,2021-02-26,903915,620635,283280,74083,33609,2.0,1.37,0.6299999999999999
Argentina,2021-02-27,984895,694470,290425,80980,39678,2.18,1.54,0.6400000000000001
Argentina,2021-02-28,1025003,731571,293432,40108,43534,2.27,1.62,0.6499999999999999
Argentina,2021-03-01,1049169,755212,293957,24166,46705,2.32,1.67,0.6499999999999999
Argentina,2021-03-02,1126108,823446,302662,76939,54213,2.49,1.82,0.6700000000000002
Argentina,2021-03-03,1181292,874916,306376,55184,57262,2.61,1.94,0.6699999999999999
Argentina,2021-03-04,1252461,941695,310766,71169,60376,2.77,2.08,0.69
Argentina,2021-03-05,1357596,1030504,327092,105135,64812,3.0,2.28,0.7200000000000002
Argentina,2021-03-06,1357596,1030504,327092,0,65277,3.0,2.28,0.7200000000000002
Argentina,2021-03-07,1526078,1182874,343204,0,71582,3.38,2.62,0.7599999999999998
Argentina,2021-03-08,1546699,1202998,343701,20621,71076,3.42,2.66,0.7599999999999998
Argentina,2021-03-09,1648957,1301787,347170,102258,74693,3.65,2.88,0.77
Argentina,2021-03-10,1774438,1424984,349454,125481,84735,3.93,3.15,0.7800000000000002
Argentina,2021-03-11,1919074,1564555,354519,144636,95230,4.25,3.46,0.79
Argentina,2021-03-12,2098205,1719543,378662,179131,105801,4.64,3.8,0.8399999999999999
Argentina,2021-03-13,2294738,1876113,418625,196533,121843,5.08,4.15,0.9299999999999997
Argentina,2021-03-14,2381429,1932696,448733,86691,122193,5.27,4.28,0.9899999999999993
Argentina,2021-03-15,2404194,1952883,451311,22765,122499,5.32,4.32,1.0
Argentina,2021-03-16,2541362,2064529,476833,137168,127486,5.62,4.57,1.0499999999999998
Argentina,2021-03-17,2668103,2170116,497987,126741,127666,5.9,4.8,1.1000000000000005
Argentina,2021-03-18,2805153,2289249,515904,137050,126583,6.21,5.07,1.1399999999999997
Argentina,2021-03-19,2939364,2382859,556505,134211,120166,6.5,5.27,1.2300000000000004
Argentina,2021-03-20,3063864,2472426,591438,124500,109875,6.78,5.47,1.3100000000000005
Argentina,2021-03-21,3119828,2514480,605348,55964,105486,6.9,5.56,1.3400000000000007
Argentina,2021-03-22,3142444,2535054,607390,22616,105464,6.95,5.61,1.3399999999999999
Argentina,2021-03-23,3240731,2618750,621981,98287,99910,7.17,5.79,1.38
Argentina,2021-03-24,3328933,2694454,634479,88202,94404,7.37,5.96,1.4100000000000001
Argentina,2021-03-25,3365839,2730260,635579,36906,80098,7.45,6.04,1.4100000000000001
Argentina,2021-03-26,3474415,2824344,650071,108576,76436,7.69,6.25,1.4400000000000004
Argentina,2021-03-27,3570460,2908932,661528,96045,72371,7.9,6.44,1.46
Argentina,2021-03-28,3625283,2959843,665440,54823,72208,8.02,6.55,1.4699999999999998
Argentina,2021-03-29,3646068,2980182,665886,20785,71946,8.07,6.59,1.4800000000000004
Argentina,2021-03-30,3744566,3073630,670936,98498,71976,8.29,6.8,1.4899999999999993
Argentina,2021-03-31,3891932,3214538,677394,147366,80428,8.61,7.11,1.4999999999999991
Argentina,2021-04-01,4023017,3342427,680590,131085,93883,8.9,7.4,1.5
Argentina,2021-04-02,4123152,3440284,682868,100135,92677,9.12,7.61,1.509999999999999
Argentina,2021-04-03,4178896,3495125,683771,55744,86919,9.25,7.73,1.5199999999999996
Argentina,2021-04-04,4234505,3550166,684339,55609,87032,9.37,7.86,1.509999999999999
Argentina,2021-04-05,4260808,3576423,684385,26303,87820,9.43,7.91,1.5199999999999996
Argentina,2021-04-06,4404175,3712009,692166,143367,94230,9.74,8.21,1.5299999999999994
Argentina,2021-04-07,4571819,3870734,701085,167644,97127,10.12,8.56,1.5599999999999987
Argentina,2021-04-08,4771214,4064154,707060,199395,106885,10.56,8.99,1.5700000000000003
Argentina,2021-04-09,4956023,4244964,711059,184809,118982,10.97,9.39,1.58
Argentina,2021-04-10,5201468,4478948,722520,245445,146082,11.51,9.91,1.5999999999999996
Argentina,2021-04-11,5313612,4586426,727186,112144,154158,11.76,10.15,1.6099999999999994
Argentina,2021-04-12,5390000,4661085,728915,76388,161313,11.93,10.31,1.6199999999999992
Argentina,2021-04-13,5571878,4836246,735632,181878,166815,12.33,10.7,1.6300000000000008
Argentina,2021-04-14,5754919,4996672,758247,183041,169014,12.73,11.06,1.67
Argentina,2021-04-15,5935146,5163344,771802,180227,166276,13.13,11.42,1.7100000000000009
Argentina,2021-04-16,6093016,5305604,787412,157870,162428,13.48,11.74,1.7400000000000002
Argentina,2021-04-17,6226872,5431994,794878,133856,146486,13.78,12.02,1.7599999999999998
Argentina,2021-04-18,6288812,5489318,799494,61940,139314,13.91,12.15,1.7599999999999998
Argentina,2021-04-19,6334554,5534225,800329,45742,134936,14.02,12.25,1.7699999999999996
Argentina,2021-04-20,6433141,5620411,812730,98587,123038,14.23,12.44,1.790000000000001
Argentina,2021-04-21,6550568,5722607,827961,117427,113664,14.49,12.66,1.83
Argentina,2021-04-22,6693438,5851232,842206,142870,108327,14.81,12.95,1.8600000000000012
Argentina,2021-04-23,6807411,5955371,852040,113973,102056,15.06,13.18,1.8800000000000008
Argentina,2021-04-24,7017279,6149835,867444,209868,112915,15.53,13.61,1.92
Argentina,2021-04-25,7134949,6263849,871100,117670,120877,15.79,13.86,1.9299999999999997
Argentina,2021-04-26,7214704,6341959,872745,79755,125736,15.96,14.03,1.9300000000000015
Argentina,2021-04-27,7386650,6507572,879078,171946,136216,16.34,14.4,1.9399999999999995
Argentina,2021-04-28,7557986,6672739,885247,171336,143917,16.72,14.76,1.959999999999999
Argentina,2021-04-29,7715006,6806565,908441,157020,145938,17.07,15.06,2.01
Argentina,2021-04-30,7865213,6926650,938563,150207,151115,17.4,15.33,2.0699999999999985
Argentina,2021-05-01,7971470,7002992,968478,106257,136313,17.64,15.49,2.1500000000000004
Argentina,2021-05-02,7997902,7025492,972410,26432,123279,17.7,15.54,2.16
Argentina,2021-05-03,8039793,7051772,988021,41891,117870,17.79,15.6,2.1899999999999995
Argentina,2021-05-04,8197011,7149293,1047718,157218,115766,18.14,15.82,2.3200000000000003
Argentina,2021-05-05,8391513,7261176,1130337,194502,119075,18.57,16.07,2.5
Argentina,2021-05-06,8591061,7399515,1191546,199548,125151,19.01,16.37,2.6400000000000006
Argentina,2021-05-07,8820691,7555386,1265305,229630,136497,19.52,16.72,2.8000000000000007
Argentina,2021-05-08,9001747,7660652,1341095,181056,147182,19.92,16.95,2.9700000000000024
Argentina,2021-05-09,9082597,7688877,1393720,80850,154956,20.1,17.01,3.09
Argentina,2021-05-10,9122759,7718272,1404487,40162,154709,20.18,17.08,3.1000000000000014
Argentina,2021-05-11,9237005,7790786,1446219,114246,148571,20.44,17.24,3.200000000000003
Argentina,2021-05-12,9383945,7866933,1517012,146940,141776,20.76,17.41,3.3500000000000014
Argentina,2021-05-13,9541511,7912175,1629336,157566,135779,21.11,17.51,3.599999999999998
Argentina,2021-05-14,9704364,7953562,1750802,162853,126239,21.47,17.6,3.8699999999999974
Argentina,2021-05-15,9862623,7992532,1870091,158259,122982,21.82,17.68,4.140000000000001
Argentina,2021-05-16,9927783,8023563,1904220,65160,120741,21.97,17.75,4.219999999999999
Argentina,2021-05-17,10002830,8050709,1952121,75047,125724,22.13,17.81,4.32
Armenia,2021-03-31,565,565,0,0,0,0.02,0.02,0.0
Armenia,2021-04-01,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-02,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-03,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-04,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-05,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-06,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-07,565,565,0,0,248,0.02,0.02,0.0
Armenia,2021-04-08,565,565,0,0,248,0.02,0.02,0.0
